animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_Variety,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
245264,DAAAG1110307007,7,63,新竹縣公立動物收容所,狗,混種狗,F,MEDIUM,黑色,,F,F,芎林鄉,,OPEN,動保案件處理中，暫不開放民眾認養。母帶3子哺乳中。4/27小狗離乳   親人 愛撒嬌,,,2999-12-31,2022/06/13,2022/03/07,新竹縣公立動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/f75344c3-87dd-4976-a627-cace7c95320b_org.jpg,,2022/06/13,新竹縣竹北市縣政五街192號,03-5519548
259408,1110956,5,78,宜蘭縣流浪動物中途之家,狗,混種狗,M,BIG,虎斑色,,F,F,安農九路,,OPEN,,,2022-06-13,2999-12-31,2022/06/13,2022/06/13,宜蘭縣流浪動物中途之家,https://asms.coa.gov.tw/amlapp/upload/pic/c123052a-065b-4686-aa9b-60c904fee787_org.jpg,,2022/06/13,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
31624,106071502,2,49,臺北市動物之家,狗,混種狗,M,MEDIUM,黑色,,T,F,東昇路,,OPEN,(所內絕育)右眼結膜炎(已恢復),,2021-04-11,2999-12-31,2022/06/13,2017/07/15,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/4dbdd486-0e86-466f-8144-a2b3f6168b86_org.jpg,,2022/06/13,臺北市內湖區安美街191號,02-87913254
237163,CAAAG1101228011,6,61,桃園市動物保護教育園區,狗,混種狗,M,SMALL,黑色,,F,F,外社里後面坑路,,OPEN,,,2021-12-28,2999-12-31,2022/06/13,2021/12/28,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/73969d70-9957-48cc-a11d-1e35db652a07_org.JPG,,2022/06/13,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
226215,110100807,2,49,臺北市動物之家,狗,混種狗,M,MEDIUM,黑白色,,T,F,臺北市動物之家,,OPEN,,,2021-10-18,2999-12-31,2022/06/12,2021/10/08,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/65d4c0a3-1c7c-473e-8003-eafff14555e8_org.jpg,,2022/06/12,臺北市內湖區安美街191號,02-87913254
259229,AAADG2022061206,3,50,新北市板橋區公立動物之家,貓,混種貓,M,SMALL,虎斑白色,,F,F,文聖街227號,,OPEN,111/6/12 除蚤 992007300121115 寵物公園(新雅店),,2022-06-14,2999-12-31,2022/06/12,2022/06/12,新北市板橋區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/47b90d47-0b5a-4392-b10b-31f5809cb5f8_org.jpg,,2022/06/12,新北市板橋區板城路28-1號,02-89662158
259228,AAADG2022061205,3,50,新北市板橋區公立動物之家,貓,混種貓,F,SMALL,虎斑色,,F,F,文聖街227號,,OPEN,111/6/12 除蚤 992007300121102 寵物公園(新雅店),,2022-06-14,2999-12-31,2022/06/12,2022/06/12,新北市板橋區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/bf964797-e4c2-4ae9-bc92-728dc5e389c6_org.jpg,,2022/06/12,新北市板橋區板城路28-1號,02-89662158
259230,AAADG2022061207 ,3,50,新北市板橋區公立動物之家,貓,混種貓,F,SMALL,虎斑白色,,F,F,文聖街227號,,OPEN,111/6/12 除蚤 992007300121104 寵物公園(新雅店),,2022-06-14,2999-12-31,2022/06/12,2022/06/12,新北市板橋區公立動物之家,,,2022/06/12,新北市板橋區板城路28-1號,02-89662158
252485,111042618,2,49,臺北市動物之家,貓,混種貓,F,MEDIUM,虎斑色,,T,F,士商路,,OPEN,,,2022-06-08,2999-12-31,2022/06/12,2022/04/26,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/287e784c-8d6b-450d-b211-a3dd28e503ab_org.jpg,,2022/06/12,臺北市內湖區安美街191號,02-87913254
237636,110123002,2,49,臺北市動物之家,貓,混種貓,F,MEDIUM,虎斑色,,T,F,公館里	永公路,,OPEN,右剪耳，111/1/7開放認養,,2022-01-07,2999-12-31,2022/06/11,2021/12/30,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/95e9df24-25c8-4377-a1e2-3dcb2ee67872_org.jpg,,2022/06/11,臺北市內湖區安美街191號,02-87913254
258121,TAAAG1110605001,15,71,嘉義市動物保護教育園區,狗,混種狗,F,SMALL,黃色,,T,F,南興路142號,,OPEN,,,2022-06-11,2999-12-31,2022/06/11,2022/06/05,嘉義市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/6cc7e5b4-f800-4083-ab55-7c2b4e4a085d_org.jpg,,2022/06/11,嘉義市彌陀路31號旁,05-2168661
75882,CAAAG1071207017,6,61,桃園市動物保護教育園區,狗,混種狗,M,SMALL,黑色,,F,F,復興里環湖路2段百吉隧道附近,,OPEN,,,2018-12-08,2999-12-31,2022/06/11,2018/12/07,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/54b69917-8ed5-410b-a57b-e62285415926_org.JPG,,2022/06/11,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
86847,108030202,2,49,臺北市動物之家,貓,混種貓,F,MEDIUM,黑色,,F,F,陽明路1段,,OPEN,頭傷  健康不適，隔離觀察中。,,2022-01-14,2999-12-31,2022/06/11,2019/03/02,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/e44b568d-6260-4073-b820-5e4c6ff9b0b4_org.jpg,,2022/06/11,臺北市內湖區安美街191號,02-87913254
142883,109020603,2,49,臺北市動物之家,貓,,M,MEDIUM,黑白色,,T,F,潭美街852號,,OPEN,左剪耳 無睪丸,,2020-02-06,2999-12-31,2022/06/11,2020/02/06,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/2f7adde6-4015-4dfa-a33d-1ca959af2eeb_org.jpg,,2022/06/11,臺北市內湖區安美街191號,02-87913254
132760,108112916,2,49,臺北市動物之家,貓,混種貓,M,MEDIUM,黑色,,T,F,板橋動物之家,,OPEN,FIV(+) 貓愛滋陽性，原106061420,,2019-11-29,2999-12-31,2022/06/11,2019/11/29,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/00a0a822-7c42-40ca-8aad-01a040f263ff_org.jpg,,2022/06/11,臺北市內湖區安美街191號,02-87913254
132335,108112711,2,49,臺北市動物之家,貓,混種貓,F,MEDIUM,虎斑色,,T,F,板橋動物之家,,OPEN,,,2019-11-27,2999-12-31,2022/06/11,2019/11/27,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/53767_108112711_0_org.jpg,,2022/06/11,臺北市內湖區安美街191號,02-87913254
209965,110061404,2,49,臺北市動物之家,貓,混種貓,M,MEDIUM,虎斑色,,T,F,六合里信義路5段,,OPEN,,,2021-06-25,2999-12-31,2022/06/11,2021/06/14,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/e91d2e62-d18e-4214-946a-715f775c8c7b_org.jpg,,2022/06/11,臺北市內湖區安美街191號,02-87913254
241093,111012701,2,49,臺北市動物之家,貓,混種貓,F,MEDIUM,虎斑色,,T,F,東華里	東華街二段,,OPEN,,,2022-02-08,2999-12-31,2022/06/11,2022/01/27,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/9dff0f82-81f3-44f3-b54f-e2b833a3b6e7_org.jpg,,2022/06/11,臺北市內湖區安美街191號,02-87913254
248548,111032806,2,49,臺北市動物之家,貓,混種貓,F,MEDIUM,虎斑白色,,T,F,陽明里菁山路,,OPEN,,,2022-04-11,2999-12-31,2022/06/11,2022/03/28,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/7707322b-4fdb-49a1-88e8-660d7a3f1e83_org.jpg,,2022/06/11,臺北市內湖區安美街191號,02-87913254
186071,109112112,2,49,臺北市動物之家,貓,混種貓,F,MEDIUM,虎斑白色,ADULT,F,F,德昌街,,OPEN,(德昌街)缺牙,,2020-11-26,2999-12-31,2022/06/11,2020/11/21,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/cec98db8-34a7-4e80-8f06-ddcb0f9eedc1_org.jpg,,2022/06/11,臺北市內湖區安美街191號,02-87913254
251970,111042205,2,49,臺北市動物之家,貓,混種貓,F,MEDIUM,虎斑色,,T,F,一德里	中央北路四段,,OPEN,,,2022-06-08,2999-12-31,2022/06/11,2022/04/22,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/6bc50a40-eea2-41a8-8baf-b9231a98cce6_org.jpg,,2022/06/11,臺北市內湖區安美街191號,02-87913254
248688,111033004,2,49,臺北市動物之家,貓,混種貓,F,MEDIUM,黑色,,T,F,內湖區行善里里行善路,,OPEN,懷孕,,2022-06-08,2999-12-31,2022/06/11,2022/03/30,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/77e5ebc0-ece4-425e-ba84-115381f55cfe_org.jpg,,2022/06/11,臺北市內湖區安美街191號,02-87913254
259179,EAAAG1110610002,9,96,苗栗縣生態保育教育中心(動物收容所),其他,寵物鼠,N,SMALL,黃白色,,F,F,苑裡鎮,,OPEN,,,2022-06-08,2999-12-31,2022/06/10,2022/06/08,苗栗縣生態保育教育中心(動物收容所),,,2022/06/10,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https://goo.gl/maps/Bd4sckpEPsrof7Qb8),037-558228
259140,AAADG2022061003,3,50,新北市板橋區公立動物之家,狗,混種狗,F,MEDIUM,黑色,,T,F,保安街2段45巷,,OPEN,,,2022-06-10,2999-12-31,2022/06/10,2022/06/10,新北市板橋區公立動物之家,,,2022/06/10,新北市板橋區板城路28-1號,02-89662158
259118,AAAAG1110610001,3,92,新北市政府動物保護防疫處,狗,法國鬥牛犬,M,SMALL,白色,,F,F,板橋區華東公園附近,,OPEN,,,,2999-12-31,2022/06/10,2022/06/10,新北市政府動物保護防疫處,,,2022/06/10,新北市板橋區四川路一段157巷2號,02-29596353
259056,S110609-20,16,74,臺南市動物之家善化站,狗,混種狗,F,MEDIUM,黑色,,F,F,六甲區甲東里,,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,,,2999-12-31,2022/06/10,2022/06/09,臺南市動物之家善化站,,,2022/06/10,臺南市善化區昌隆里東勢寮1~19號,06-5832399
253057,111042906,2,49,臺北市動物之家,狗,混種狗,F,MEDIUM,黑棕色,,T,F, 中行里福德街221巷,,OPEN,「該動物暫時收容於原址，無開放參訪，如欲認養請填寫表單(https://reurl.cc/OA6dry)，由專人與您聯絡預約互動時間。」右剪耳，111/5/7開放認養,,2022-05-07,2999-12-31,2022/06/10,2022/04/29,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/67bf10ef-fc23-48f4-8b04-b7da345bccb7_org.jpg,,2022/06/10,臺北市內湖區安美街191號,02-87913254
255140,AAACG1110513005,3,51,新北市新店區公立動物之家,狗,混種狗,M,MEDIUM,黑色,,F,F,三重自強路91號,,OPEN,,,2022-05-16,2999-12-31,2022/06/10,2022/05/13,新北市新店區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/a0a8422e-2f90-4385-8985-605cf7c4fd73_org.jpg,,2022/06/10,新北市新店區安泰路235號,02-22159462
147024,109030303,2,49,臺北市動物之家,貓,混種貓,F,MEDIUM,黑黃色,,T,F,德昌街185巷78弄,,OPEN,體外驅蟲,,2021-03-27,2999-12-31,2022/06/09,2020/03/03,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/56422_109030303_0_org.jpg,,2022/06/09,臺北市內湖區安美街191號,02-87913254
48229,107051002,2,49,臺北市動物之家,貓,混種貓,F,MEDIUM,虎斑白色,,T,F,濱江街,,OPEN,(所內絕育),,2021-10-01,2999-12-31,2022/06/09,2018/05/10,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/82cf59cf-bbfc-43e8-9291-0572a01f71a4_org.jpg,,2022/06/09,臺北市內湖區安美街191號,02-87913254
248177,111032506,2,49,臺北市動物之家,狗,混種狗,M,SMALL,咖啡色,,F,F,華興里 	辛亥路六段８０巷,,OPEN,消瘦，皮病,,2022-03-25,2999-12-31,2022/06/09,2022/03/25,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/5c961e74-c960-4ecd-bc09-e04a924d3a51_org.jpg,,2022/06/09,臺北市內湖區安美街191號,02-87913254
234995,110121004,2,49,臺北市動物之家,貓,混種貓,F,MEDIUM,黃白色,,T,F,中興里光復南路４７３巷１３弄,,OPEN,健康不適，隔離觀察中。,,2021-12-20,2999-12-31,2022/06/09,2021/12/10,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/b37d86b6-a556-4022-a31b-1c4b46fdf5b6_org.jpg,,2022/06/09,臺北市內湖區安美街191號,02-87913254
94077,108042103,2,49,臺北市動物之家,貓,混種貓,M,MEDIUM,虎斑色,,T,F,仰德大道1段91巷,,OPEN,左前肢腫；化膿 (5/2所內絕育),,2021-03-27,2999-12-31,2022/06/09,2019/04/21,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/a0727630-d58d-4797-93a1-9ab1853f8617_org.jpg,,2022/06/09,臺北市內湖區安美街191號,02-87913254
74297,107112401,2,49,臺北市動物之家,貓,混種貓,F,MEDIUM,黃白色,,T,F,武昌街2段,,OPEN,,,2020-03-03,2999-12-31,2022/06/09,2018/11/24,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/37813_107112401_0_org.jpg,,2022/06/09,臺北市內湖區安美街191號,02-87913254
132613,108112810,2,49,臺北市動物之家,貓,,M,MEDIUM,黑色,ADULT,T,F,板橋動物之家,,OPEN,,,2022-01-14,2999-12-31,2022/06/09,2019/11/28,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/b5145eaf-65be-4d30-97bb-fb276aaa6014_org.jpg,,2022/06/09,臺北市內湖區安美街191號,02-87913254
132754,108112910,2,49,臺北市動物之家,貓,混種貓,F,MEDIUM,虎斑白色,,T,F,動物之家,,OPEN,右剪耳,,2021-03-27,2999-12-31,2022/06/09,2019/11/29,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/f72cabaa-0a1e-4805-bad4-16c10489c4e0_org.jpg,,2022/06/09,臺北市內湖區安美街191號,02-87913254
229770,110110406,2,49,臺北市動物之家,貓,混種貓,F,MEDIUM,三花色,ADULT,F,F,天祿里中山北路六段(原救援地點：士林區蘭雅里德行東路109巷63弄),,OPEN,健康不適，隔離觀察中，急傷回 (低體溫 脫水 消瘦 缺牙 後肢無力),,2022-06-09,2999-12-31,2022/06/09,2021/11/04,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/3966a6d9-21a3-4c06-ac9f-9d990b644c8e_org.jpg,,2022/06/09,臺北市內湖區安美街191號,02-87913254
254507,AAAFG1110510001,3,55,新北市淡水區公立動物之家,狗,混種狗,M,SMALL,黑色,,T,F,淡水區新市三路100號（宏水悅社區）,,OPEN,管制號：095588，1110429絕育，五合一疫苗，狂犬病疫苗，驅蟲，晶片：992007300121241,,2022-05-10,2999-12-31,2022/06/09,2022/05/10,新北市淡水區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/2322cbb1-ada7-4554-a076-f3d2e13766a6_org.JPG,,2022/06/09,新北市淡水區下圭柔山91之3號,02-26267558
258354,111-J001D,13,89,雲林縣流浪動物收容所,狗,混種狗,M,MEDIUM,白色,,T,F,北港後溝里,,OPEN,,,2022-06-02,2999-12-31,2022/06/09,2022/06/02,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/e067fdaa-6cb2-4713-9a32-8cdb8e9f0f94_org.jpg,,2022/06/09,雲林縣斗六市雲林路二段517號,05-5523300
258042,111-H049D,13,89,雲林縣流浪動物收容所,狗,混種狗,F,BIG,黑色,,F,F,虎尾鎮延平里,,OPEN,,,2022-06-02,2999-12-31,2022/06/09,2022/06/02,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/f4f482ce-2596-43f0-8500-93986f7b6da2_org.jpg,,2022/06/09,雲林縣斗六市雲林路二段517號,05-5523300
258040,111-H048D,13,89,雲林縣流浪動物收容所,狗,混種狗,F,BIG,黑色,,T,F,斗六市榴南里,,OPEN,,,2022-06-02,2999-12-31,2022/06/09,2022/06/02,雲林縣流浪動物收容所,https://asms.coa.gov.tw/amlapp/upload/pic/81281e78-4664-45c8-83d5-d8d277478d72_org.jpg,,2022/06/09,雲林縣斗六市雲林路二段517號,05-5523300
251969,111042204,2,49,臺北市動物之家,貓,混種貓,F,MEDIUM,虎斑白色,,T,F,溪山里	至善路三段３７０巷,,OPEN,,,2022-06-04,2999-12-31,2022/06/08,2022/04/22,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/b483b392-fb49-4427-8f53-af67fcd9c2d7_org.jpg,,2022/06/08,臺北市內湖區安美街191號,02-87913254
111205,108072704,2,49,臺北市動物之家,狗,混種狗,M,SMALL,黑色,,T,F,劍南路,,OPEN,「該動物暫時收容於原址，無開放參訪，如欲認養請填寫表單(https://reurl.cc/OA6dry)，由專人與您聯絡預約互動時間。」,,2021-04-11,2999-12-31,2022/06/08,2019/07/27,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/48887_108072704_0_org.jpg,,2022/06/08,臺北市內湖區安美街191號,02-87913254
258670,EAAAG1110608002,9,96,苗栗縣生態保育教育中心(動物收容所),狗,混種狗,F,SMALL,黑色,,F,F,造橋鄉平興村,,OPEN,,,2022-06-08,2999-12-31,2022/06/08,2022/06/08,苗栗縣生態保育教育中心(動物收容所),https://asms.coa.gov.tw/amlapp/upload/pic/604e0b28-8b8a-4956-8089-28b55632b62c_org.jpg,,2022/06/08,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https://goo.gl/maps/Bd4sckpEPsrof7Qb8),037-558228
254250,RAAAG1110509002,8,62,新竹市動物保護教育園區,狗,混種狗,F,SMALL,花色,,T,F,海埔路,,OPEN,,,2022-05-16,2999-12-31,2022/06/08,2022/05/09,新竹市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/df1f18c7-134b-473a-8f92-6a3657b9f6ef_org.JPG,,2022/06/08,新竹市南寮里海濱路250號,03-5368329
253925,RAAAG1110506006,8,62,新竹市動物保護教育園區,狗,混種狗,F,SMALL,黑黃色,,T,F,海埔路,,OPEN,,,2022-05-06,2999-12-31,2022/06/08,2022/05/06,新竹市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/479ccbf9-a6c7-4251-8707-736744c6ea15_org.jpg,,2022/06/08,新竹市南寮里海濱路250號,03-5368329
253660,RAAAG1110504002,8,62,新竹市動物保護教育園區,狗,混種狗,M,SMALL,花色,,T,F,海埔路,,OPEN,,,2022-05-11,2999-12-31,2022/06/08,2022/05/04,新竹市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/42bf4cc6-8bb9-4463-a3e9-78cf5073d0bb_org.JPG,,2022/06/08,新竹市南寮里海濱路250號,03-5368329
253000,RAAAG1110429005,8,62,新竹市動物保護教育園區,狗,混種狗,F,SMALL,黃色,,T,F,新安路,,OPEN,,,2022-04-29,2999-12-31,2022/06/08,2022/04/29,新竹市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/9b8bf2b7-22e1-44fb-9b38-80bcccaac43e_org.jpg,,2022/06/08,新竹市南寮里海濱路250號,03-5368329
252998,RAAAG1110429004,8,62,新竹市動物保護教育園區,狗,混種狗,F,SMALL,黑色,,T,F,新安路,,OPEN,,,2022-04-29,2999-12-31,2022/06/08,2022/04/29,新竹市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/5f49db88-0d03-459d-9919-d8e2b58fba77_org.jpg,,2022/06/08,新竹市南寮里海濱路250號,03-5368329
252996,RAAAG1110429003,8,62,新竹市動物保護教育園區,狗,混種狗,F,SMALL,黑色,,T,F,新安路,,OPEN,,,2022-04-29,2999-12-31,2022/06/08,2022/04/29,新竹市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/82e7f200-e84d-4bea-8530-412093fb3d0a_org.jpg,,2022/06/08,新竹市南寮里海濱路250號,03-5368329
252995,RAAAG1110429002,8,62,新竹市動物保護教育園區,狗,混種狗,F,SMALL,黑色,,T,F,新安路,,OPEN,,,2022-04-29,2999-12-31,2022/06/08,2022/04/29,新竹市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/5999e9ba-5294-42c9-86d7-d254d6dd0376_org.jpg,,2022/06/08,新竹市南寮里海濱路250號,03-5368329
252994,RAAAG1110429001,8,62,新竹市動物保護教育園區,狗,混種狗,F,SMALL,黑色,,T,F,新安路,,OPEN,,,2022-04-29,2999-12-31,2022/06/08,2022/04/29,新竹市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/d11ccff0-dd7f-4877-8adb-e100538e0f81_org.jpg,,2022/06/08,新竹市南寮里海濱路250號,03-5368329
251919,RAAAG1110422012,8,62,新竹市動物保護教育園區,狗,混種狗,F,SMALL,黑色,,T,F,中華路六段,,OPEN,,,2022-04-22,2999-12-31,2022/06/08,2022/04/22,新竹市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/710d07d1-cf6a-4a63-af7c-18700c02e23e_org.jpg,,2022/06/08,新竹市南寮里海濱路250號,03-5368329
251918,RAAAG1110422011,8,62,新竹市動物保護教育園區,狗,混種狗,F,SMALL,虎斑色,,T,F,延平路三段,,OPEN,,,2022-04-22,2999-12-31,2022/06/08,2022/04/22,新竹市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/df0aa95d-fd15-44c3-9706-0eae1890ccb2_org.jpg,,2022/06/08,新竹市南寮里海濱路250號,03-5368329
251904,RAAAG1110422009,8,62,新竹市動物保護教育園區,狗,混種狗,F,SMALL,虎斑色,,T,F,延平路三段,,OPEN,,,2022-04-22,2999-12-31,2022/06/08,2022/04/22,新竹市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/7c18eb5f-a0aa-4e43-a200-28eace049743_org.jpg,,2022/06/08,新竹市南寮里海濱路250號,03-5368329
251901,RAAAG1110422008,8,62,新竹市動物保護教育園區,狗,混種狗,F,SMALL,虎斑色,,T,F,延平路三段,,OPEN,,,2022-04-22,2999-12-31,2022/06/08,2022/04/22,新竹市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/2d43afe1-3059-4129-902e-c5598afb599d_org.jpg,,2022/06/08,新竹市南寮里海濱路250號,03-5368329
249392,RAAAG1110407001,8,62,新竹市動物保護教育園區,狗,混種狗,F,SMALL,黑色,,T,F,海埔路,,OPEN,,,2022-04-07,2999-12-31,2022/06/08,2022/04/07,新竹市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/8925a6b9-e0b6-4c18-b889-6c306369fdb1_org.jpg,,2022/06/08,新竹市南寮里海濱路250號,03-5368329
247121,RAAAG1110318001,8,62,新竹市動物保護教育園區,狗,混種狗,F,SMALL,黑色,,T,F,千甲路,,OPEN,,,2022-03-18,2999-12-31,2022/06/08,2022/03/18,新竹市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/f4751407-20a3-4b53-b585-8c401e6aa24f_org.jpg,,2022/06/08,新竹市南寮里海濱路250號,03-5368329
247126,RAAAG1110318004,8,62,新竹市動物保護教育園區,狗,混種狗,F,SMALL,黑色,,T,F,千甲路,,OPEN,,,2022-03-18,2999-12-31,2022/06/08,2022/03/18,新竹市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/26d48a77-f87e-48b2-92a5-ee2ad59b2d75_org.jpg,,2022/06/08,新竹市南寮里海濱路250號,03-5368329
244739,RAAAG1110303006,8,62,新竹市動物保護教育園區,狗,混種狗,F,SMALL,虎斑色,,T,F,天府路,,OPEN,,,2022-03-03,2999-12-31,2022/06/08,2022/03/03,新竹市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/7c32c7f2-eeec-46b8-a840-b3f08052d58f_org.jpg,,2022/06/08,新竹市南寮里海濱路250號,03-5368329
244724,RAAAG1110303003,8,62,新竹市動物保護教育園區,狗,混種狗,M,SMALL,黑黃色,,T,F,天府路,,OPEN,,,2022-03-03,2999-12-31,2022/06/08,2022/03/03,新竹市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/69673892-9c61-4e99-a610-cc3b66e48dae_org.jpg,,2022/06/08,新竹市南寮里海濱路250號,03-5368329
244720,RAAAG1110303002,8,62,新竹市動物保護教育園區,狗,混種狗,F,SMALL,黑白色,,T,F,天府路,,OPEN,,,2022-03-03,2999-12-31,2022/06/08,2022/03/03,新竹市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/5fae74cf-d02e-4a3f-bd1e-5ed0a157cb94_org.jpg,,2022/06/08,新竹市南寮里海濱路250號,03-5368329
27981,PAAAG106101813,21,83,澎湖縣流浪動物收容中心,狗,混種狗,M,BIG,咖啡色,,T,F,西衛里578號,,OPEN,咖啡紅的毛色,,2017-10-25,2999-12-31,2022/06/07,2017/10/18,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/12163de4-1ccf-4867-8c03-37064e2307ab_org.jpg,,2022/06/07,澎湖縣馬公市烏崁里260、261號,06-9213559
242239,PAAAG1110211005,21,83,澎湖縣流浪動物收容中心,狗,混種狗,F,SMALL,黑黃色,,F,F,五德里155號前,,OPEN,,,2022-02-18,2999-12-31,2022/06/07,2022/02/11,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/108184e0-2ca5-42db-b56c-b9f478781bda_org.jpeg,,2022/06/07,澎湖縣馬公市烏崁里260、261號,06-9213559
229736,PAAAG1101104013,21,83,澎湖縣流浪動物收容中心,狗,混種狗,F,SMALL,黑色,,F,F,山水里山水國小斜對面草皮,,OPEN,,,2021-11-11,2999-12-31,2022/06/07,2021/11/04,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/1c07e170-536e-4cac-9971-1989bc191614_org.jpeg,,2022/06/07,澎湖縣馬公市烏崁里260、261號,06-9213559
237457,PAAAG1101228040,21,83,澎湖縣流浪動物收容中心,狗,混種狗,M,SMALL,棕白色,,F,F,山水里山水122-5前空地,,OPEN,,,2022-01-04,2999-12-31,2022/06/07,2021/12/28,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/f053846f-815b-41db-826a-935f42917a56_org.jpeg,,2022/06/07,澎湖縣馬公市烏崁里260、261號,06-9213559
242740,PAAAG1110214018,21,83,澎湖縣流浪動物收容中心,狗,混種狗,M,SMALL,黑黃色,,F,F,井垵里7－11附近,,OPEN,,,2022-02-21,2999-12-31,2022/06/07,2022/02/14,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/a5c1451e-692d-4b21-a6b2-b8c23fbd6cc1_org.jpg,,2022/06/07,澎湖縣馬公市烏崁里260、261號,06-9213559
209836,PAAAG1100611021,21,83,澎湖縣流浪動物收容中心,狗,混種狗,M,BIG,黑黃色,,T,F,講美汽車修理廠,,OPEN,,,2021-10-01,2999-12-31,2022/06/07,2021/06/11,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/cc9a52ea-9a86-446c-949f-e02f4aa6ba9f_org.jpeg,,2022/06/07,澎湖縣馬公市烏崁里260、261號,06-9213559
